time(s),Lead_I
2.4340,-0.16528325
2.4360,-0.23774700
2.4380,0.20429033
2.4400,0.06541475
2.4420,0.01048060
2.4440,-0.31910196
2.4460,0.00581023
2.4480,0.06697881
2.4500,0.26024345
2.4520,0.06857036
2.4540,0.08043066
2.4560,-0.10692658
2.4580,0.02820081
2.4600,0.17874588
2.4620,-0.07789632
2.4640,0.10043321
2.4660,-0.09098727
2.4680,-0.02568229
2.4700,0.34963152
2.4720,-0.05287521
2.4740,0.03275137
2.4760,-0.20363228
2.4780,-0.02990863
2.4800,0.01866136
2.4820,0.17434365
2.4840,0.02217240
2.4860,-0.21937121
2.4880,-0.10065394
2.4900,-0.14638343
2.4920,0.01304448
2.4940,-0.00973951
2.4960,0.05258325
2.4980,0.15665187
2.5000,0.07998252
2.5020,-0.13247354
2.5040,-0.12848452
2.5060,-0.16806766
2.5080,-0.11905622
2.5100,-0.09166921
2.5120,0.18951832
2.5140,0.17091535
2.5160,-0.15384914
2.5180,-0.05421260
2.5200,-0.27326584
2.5220,0.17851193
2.5240,-0.02698451
2.5260,-0.09968644
2.5280,0.36638135
2.5300,-0.08369066
2.5320,0.04276916
2.5340,-0.18114024
2.5360,-0.09532779
2.5380,0.24112147
2.5400,0.13657163
2.5420,0.09996679
2.5440,0.08178167
2.5460,-0.34282449
2.5480,-0.20265123
2.5500,-0.04982014
2.5520,0.03236241
2.5540,-0.07259360
2.5560,0.07417849
2.5580,-0.09113409
2.5600,-0.17379993
2.5620,-0.16947304
2.5640,-0.02278911
2.5660,-0.06879230
2.5680,-0.10390855
2.5700,0.04517661
2.5720,0.12847209
2.5740,0.09040622
2.5760,0.48184976
2.5780,-0.02886055
2.5800,0.10242409
2.5820,-0.02662346
2.5840,0.64104915
2.5860,-0.09270440
2.5880,-0.50249684
2.5900,0.23210044
2.5920,-0.10172667
2.5940,0.07405254
2.5960,0.15879945
2.5980,-0.21931554
2.6000,-0.06131322
2.6020,-0.01180260
2.6040,0.24083252
2.6060,-0.08156378
2.6080,0.09449536
2.6100,-0.59754688
2.6120,-0.99851352
2.6140,-0.34524038
2.6160,0.26587024
2.6180,0.31785059
2.6200,0.45888001
2.6220,0.42982128
2.6240,-0.52541077
2.6260,-0.69320315
2.6280,-0.61050797
2.6300,-0.76738232
2.6320,-0.09898948
2.6340,-0.40891945
2.6360,0.18234265
2.6380,0.13588358
2.6400,-0.18689208
2.6420,-0.18625614
2.6440,0.10725614
2.6460,0.03481895
2.6480,0.04474959
2.6500,-0.06354069
2.6520,-0.48252308
2.6540,-0.11571079
2.6560,-0.59663975
2.6580,0.19005549
2.6600,0.20747317
2.6620,0.26756710
2.6640,0.51870835
2.6660,-0.15439336
2.6680,-0.19428957
2.6700,-0.03766099
2.6720,-0.76639634
2.6740,-0.27063593
2.6760,0.00023522
2.6780,-0.12660766
2.6800,0.57451558
2.6820,0.28566390
2.6840,-0.12498475
2.6860,0.00824131
2.6880,-0.61608440
2.6900,-0.42510980
2.6920,-0.26584139
2.6940,-0.38602600
2.6960,-0.15997027
2.6980,-0.32017088
2.7000,-0.15807635
2.7020,0.24200131
2.7040,-0.65081519
2.7060,0.09249150
2.7080,-0.00820795
2.7100,-0.05663460
2.7120,0.53342915
2.7140,0.30391467
2.7160,0.59680939
2.7180,0.75644982
2.7200,0.24506003
2.7220,-0.23636989
2.7240,-0.40349278
2.7260,-0.23902988
2.7280,-0.24676256
2.7300,-0.36422095
2.7320,-0.15604396
2.7340,-0.07616250
2.7360,0.09541649
2.7380,-0.13827409
2.7400,-0.28931808
2.7420,-0.28603396
2.7440,-0.42520475
2.7460,0.27897877
2.7480,0.49055636
2.7500,0.41592529
2.7520,0.04804633
2.7540,-0.16692890
2.7560,-0.09086937
2.7580,-0.08072390
2.7600,0.11763899
2.7620,-0.21594730
2.7640,-0.19135825
2.7660,-0.41871387
2.7680,-0.16612093
2.7700,-0.18700165
2.7720,-0.17279947
2.7740,-0.17888406
2.7760,-0.25193295
2.7780,0.52560633
2.7800,0.62119162
2.7820,0.86132640
2.7840,0.63787758
2.7860,0.46330082
2.7880,-0.13937129
2.7900,-0.50432706
2.7920,-0.14808074
2.7940,-0.41562176
2.7960,-0.16190882
2.7980,-0.20132545
2.8000,0.06254498
2.8020,-0.21330167
2.8040,0.16252692
2.8060,-0.13512270
2.8080,0.04595029
2.8100,-0.35136247
2.8120,-0.35817951
2.8140,-0.66687918
2.8160,-0.48934001
2.8180,0.23081148
2.8200,0.10039251
2.8220,0.37911367
2.8240,0.62861687
2.8260,1.00000000
2.8280,1.00000000
2.8300,0.83710843
2.8320,0.16516474
2.8340,0.27163973
2.8360,0.37447613
2.8380,0.29027504
2.8400,0.25138366
2.8420,0.07634421
2.8440,-0.13167720
2.8460,-0.06387183
2.8480,-0.66624945
2.8500,-0.93576741
2.8520,-0.93053812
2.8540,-0.77140212
2.8560,-0.47012970
2.8580,-0.36139876
2.8600,-0.05959568
2.8620,-0.10894772
2.8640,-0.32763204
2.8660,-0.30452856
2.8680,-0.01813126
2.8700,-0.16753492
2.8720,0.40086773
2.8740,-0.25272593
2.8760,0.08332584
2.8780,0.17420772
2.8800,0.01894868
2.8820,-0.13825110
2.8840,-0.28191835
2.8860,-0.63141066
2.8880,-0.72029334
2.8900,-0.76612389
2.8920,-0.81053251
2.8940,-0.82505989
2.8960,-0.80837774
2.8980,-0.82198358
2.9000,-0.49562275
2.9020,-0.33503401
2.9040,-0.03117034
2.9060,-0.18160151
2.9080,0.03445365
2.9100,0.42456973
2.9120,-0.13592792
2.9140,0.11603896
2.9160,0.08183767
2.9180,0.08286488
2.9200,-0.15411106
2.9220,0.12343442
2.9240,-0.26064622
2.9260,-0.07637502
2.9280,0.02113450
2.9300,-0.16878606
2.9320,0.24713546
2.9340,0.33006641
2.9360,0.05895173
2.9380,0.27195382
2.9400,0.14759634
2.9420,0.33441961
2.9440,0.03818102
2.9460,0.15364352
2.9480,0.08690275
2.9500,0.07627484
2.9520,0.02878549
2.9540,0.58414954
2.9560,0.23052751
2.9580,0.29559278
2.9600,0.32018581
2.9620,0.03682547
2.9640,0.05717783
2.9660,0.07256356
2.9680,-0.07164976
2.9700,0.11539520
2.9720,0.06879224
2.9740,0.05220066
2.9760,0.01397835
2.9780,0.10637489
2.9800,0.26001489
2.9820,0.17527807
2.9840,-0.15951361
2.9860,0.32487473
2.9880,-0.28976327
2.9900,-0.20013428
2.9920,-0.13746165
2.9940,0.03742095
2.9960,0.03634278
2.9980,-0.09507616
3.0000,-0.21249783
3.0020,-0.14211781
3.0040,-0.14000626
3.0060,-0.30884841
3.0080,-0.38684955
3.0100,-0.10738953
3.0120,-0.08310334
3.0140,0.04582150
3.0160,0.29265636
3.0180,-0.19786349
3.0200,-0.11775376
3.0220,-0.14013152
3.0240,0.04601866
3.0260,-0.34265333
3.0280,-0.15880053
3.0300,-0.25636128
3.0320,-0.30021572
3.0340,-0.24734823
3.0360,-0.08343354
3.0380,-0.03385405
3.0400,-0.23337661
3.0420,-0.19634518
3.0440,-0.16837250
3.0460,-0.10788464
3.0480,-0.12633729
3.0500,-0.22257160
3.0520,-0.32719272
3.0540,-0.23247804
3.0560,0.50867039
3.0580,-0.49699417
3.0600,-0.25397930
3.0620,-0.08848311
3.0640,0.01652996
3.0660,0.03643454
3.0680,0.47675627
3.0700,-0.27388996
3.0720,-0.36246434
3.0740,0.09639794
3.0760,0.07538459
3.0780,0.12123659
3.0800,0.22376166
3.0820,0.06113235
3.0840,-0.04800978
3.0860,-0.00169077
3.0880,0.30200380
3.0900,0.01412843
3.0920,0.11929999
3.0940,0.15720873
3.0960,0.17219037
3.0980,0.14221314
3.1000,0.31099308
3.1020,0.06002904
3.1040,0.34435230
3.1060,0.53789419
3.1080,0.45251730
3.1100,0.36773789
3.1120,0.33542973
3.1140,0.37722337
3.1160,0.55637223
3.1180,0.50020778
3.1200,0.18040100
3.1220,0.09171916
3.1240,-0.06215531
3.1260,0.02575750
3.1280,-0.51255339
3.1300,-0.51175690
3.1320,-0.55080825
3.1340,-0.46955007
3.1360,-0.73222572
3.1380,-0.48034799
3.1400,-0.41206208
3.1420,-0.06415144
3.1440,0.52637219
3.1460,0.20050332
3.1480,0.25904539
3.1500,0.28425789
3.1520,0.10524897
3.1540,0.09181678
3.1560,0.15374984
3.1580,0.14866154
3.1600,-0.42561185
3.1620,0.01761742
3.1640,0.29082307
3.1660,0.30750558
3.1680,0.34250414
3.1700,0.23567685
3.1720,0.12859109
3.1740,0.35311830
3.1760,0.40162185
3.1780,0.17674263
3.1800,-0.05871692
3.1820,-0.01305986
3.1840,0.14474846
3.1860,-0.38217708
3.1880,-0.24238740
3.1900,-0.13014111
3.1920,-0.00951291
3.1940,0.70123732
3.1960,0.95665497
3.1980,0.84051025
3.2000,0.76651210
3.2020,-0.10670490
3.2040,-0.10203626
3.2060,0.39200753
3.2080,0.24675068
3.2100,0.20397934
3.2120,0.35022962
3.2140,0.21138464
3.2160,0.11901803
3.2180,-0.04888322
3.2200,-0.00516869
3.2220,-0.20466189
3.2240,0.38864884
3.2260,0.13157877
3.2280,-0.02835155
3.2300,-0.02773541
3.2320,-0.19884652
3.2340,-0.02895290
3.2360,-0.03094377
3.2380,0.21199742
3.2400,0.17597355
3.2420,0.07927059
3.2440,0.08233526
3.2460,-0.36226371
3.2480,-0.54784673
3.2500,-0.07173754
3.2520,0.05169712
3.2540,0.20975639
3.2560,0.07277331
3.2580,0.10193506
3.2600,-0.00358447
3.2620,0.02808106
3.2640,0.02178872
3.2660,0.01504302
3.2680,-0.03673555
3.2700,0.00032109
3.2720,0.13070907
3.2740,-0.05578471
3.2760,0.08856459
3.2780,0.12727815
3.2800,-0.03925660
3.2820,-0.16162646
3.2840,-0.11237163
3.2860,-0.08336721
3.2880,-0.11548962
3.2900,-0.06519348
3.2920,-0.10533407
3.2940,-0.05779234
3.2960,-0.20617612
3.2980,0.09216098
3.3000,0.13857397
3.3020,0.21901223
3.3040,-0.22584851
3.3060,-0.12126477
3.3080,-0.15589100
3.3100,-0.29391685
3.3120,0.07081955
3.3140,-0.23160692
3.3160,-0.05044124
3.3180,0.10339256
3.3200,-0.16825944
3.3220,0.02295397
3.3240,-0.37615111
3.3260,-0.11345348
3.3280,0.34153777
3.3300,-0.37984326
3.3320,-0.38149315
3.3340,-0.44528374
3.3360,-0.14607149
3.3380,-0.13287473
3.3400,-0.26865894
3.3420,-0.40704358
3.3440,-0.11611012
3.3460,-0.15193348
3.3480,0.13784513
3.3500,-0.02118647
3.3520,0.20769581
3.3540,0.43573114
3.3560,-0.41531372
3.3580,-0.06468233
3.3600,0.38490504
3.3620,-0.45490170
3.3640,-0.29169416
3.3660,-0.57383817
3.3680,0.09947316
3.3700,-0.13294291
3.3720,0.10130057
3.3740,-0.24824257
3.3760,0.14538354
3.3780,-0.51227725
3.3800,0.51475775
3.3820,0.28219810
3.3840,0.36122391
3.3860,0.17191365
3.3880,-0.24408914
3.3900,-0.02979938
3.3920,0.47256073
3.3940,-0.15538597
3.3960,0.00535825
3.3980,-0.23607855
3.4000,-0.30244833
3.4020,-0.16424057
3.4040,0.06505895
3.4060,0.38596976
3.4080,0.58458984
3.4100,0.80381972
3.4120,0.61718172
3.4140,0.12834321
3.4160,0.00644883
3.4180,-0.65743047
3.4200,-0.47125295
3.4220,-0.03390555
3.4240,-0.03333019
3.4260,-0.07303901
3.4280,-0.17773740
3.4300,0.31340867
3.4320,-0.17616853
3.4340,0.06457107
3.4360,-0.03003068
3.4380,-0.06136167
3.4400,0.30153877
3.4420,0.24388753
3.4440,0.57658607
3.4460,0.13054481
3.4480,0.13202764
3.4500,0.05423161
3.4520,-0.08971337
3.4540,-0.35590920
3.4560,-0.11865827
3.4580,-0.35297725
3.4600,0.52951699
3.4620,0.26933181
3.4640,0.38940811
3.4660,-0.05234870
3.4680,0.06619425
3.4700,0.15015332
3.4720,0.09283482
3.4740,-0.02317979
3.4760,0.12675245
3.4780,-0.46196440
3.4800,-0.30381846
3.4820,-0.25662082
3.4840,-0.02906175
3.4860,-0.11454161
3.4880,0.18634205
3.4900,0.21594091
3.4920,0.63948560
3.4940,0.27607897
3.4960,-0.21543846
3.4980,-0.17437077
3.5000,-0.31726030
3.5020,-0.50735807
3.5040,0.00184788
3.5060,-0.23049034
3.5080,-0.35825825
3.5100,-0.28432214
3.5120,-0.24788757
3.5140,-0.04332938
3.5160,-0.16799557
3.5180,-0.01518298
3.5200,0.03240066
3.5220,-0.05918640
3.5240,0.07926974
3.5260,0.24991387
3.5280,-0.17405850
3.5300,-0.14342801
3.5320,-0.36033431
3.5340,-0.36514536
3.5360,-0.31402838
3.5380,-0.30177990
3.5400,-0.17450255
3.5420,-0.12351157
3.5440,0.09816747
3.5460,0.37040913
3.5480,0.41242880
3.5500,0.24446133
3.5520,-0.20153973
3.5540,-0.42347294
3.5560,-0.28852829
3.5580,-0.15125148
3.5600,-0.35793254
3.5620,-0.14679079
3.5640,-0.07919049
3.5660,-0.05781933
3.5680,-0.09266125
3.5700,-0.17704341
3.5720,-0.07647564
3.5740,-0.12733652
3.5760,-0.21760148
3.5780,0.12473482
3.5800,-0.00850366
3.5820,0.10933379
3.5840,-0.44333035
3.5860,-0.08752875
3.5880,-0.07842030
3.5900,-0.08175471
3.5920,-0.12959746
3.5940,-0.31437674
3.5960,-0.22811204
3.5980,-0.12130106
3.6000,-0.05558541
3.6020,-0.07104566
3.6040,-0.08725365
3.6060,-0.17426385
3.6080,-0.60015941
3.6100,-0.54723591
3.6120,-0.47896364
3.6140,-0.40796542
3.6160,0.27536505
3.6180,0.40989381
3.6200,-0.13917691
3.6220,-0.13594924
3.6240,-0.07209822
3.6260,-0.04581790
3.6280,0.17578521
3.6300,0.45223680
3.6320,0.43788463
3.6340,0.29076004
3.6360,0.26908758
3.6380,-0.10400315
3.6400,-0.37089679
3.6420,-0.33293480
3.6440,0.05604606
3.6460,0.23971795
3.6480,0.67928100
3.6500,0.46722576
3.6520,-0.17066677
3.6540,-0.19934538
3.6560,-0.14260450
3.6580,-0.22885124
3.6600,0.15757300
3.6620,-0.11388703
3.6640,-0.16763926
3.6660,-0.37856615
3.6680,-0.27177754
3.6700,-0.03645087
3.6720,-0.36121991
3.6740,0.46029851
3.6760,0.57735837
3.6780,0.41495064
3.6800,-0.18089981
3.6820,-0.40517640
3.6840,-0.09565904
3.6860,0.05727584
3.6880,0.06944831
3.6900,0.06721163
3.6920,-0.00342321
3.6940,-0.52878690
3.6960,-0.24713692
3.6980,-0.15872742
3.7000,-0.08943220
3.7020,0.11207104
3.7040,0.12179200
3.7060,0.35595721
3.7080,0.32491350
3.7100,0.20270766
3.7120,-0.12381888
3.7140,-0.01935317
3.7160,-0.18235013
3.7180,-0.13239217
3.7200,0.22577357
3.7220,0.10626161
3.7240,0.48919603
3.7260,0.09747732
3.7280,-0.06183939
3.7300,-0.25211257
3.7320,-0.16998993
3.7340,-0.02328949
3.7360,-0.11980370
3.7380,-0.36798632
3.7400,-0.25247189
3.7420,-0.31477299
3.7440,-0.11616270
3.7460,-0.07567637
3.7480,0.03177315
3.7500,0.15875110
3.7520,0.53468716
3.7540,0.16898388
3.7560,0.24804145
3.7580,0.15323560
3.7600,0.08141872
3.7620,0.17028224
3.7640,0.08016759
3.7660,-0.30944797
3.7680,0.07448810
3.7700,-0.33623812
3.7720,0.11841927
3.7740,0.22396813
3.7760,0.36764672
3.7780,0.14972769
3.7800,-0.07640479
3.7820,-0.00508500
3.7840,-0.05468900
3.7860,0.02691625
3.7880,-0.15519273
3.7900,-0.08332477
3.7920,-0.24635336
3.7940,-0.14883387
3.7960,-0.22225758
3.7980,-0.00676868
3.8000,0.37075725
3.8020,0.43763462
3.8040,0.36001649
3.8060,0.44363213
3.8080,0.18959841
3.8100,-0.36134669
3.8120,0.17563727
3.8140,0.03499520
3.8160,-0.06521623
3.8180,-0.26882404
3.8200,-0.41312870
3.8220,0.14801615
3.8240,-0.22705385
3.8260,0.55930316
3.8280,0.57077485
3.8300,0.38272884
3.8320,0.01105583
3.8340,-0.16639057
3.8360,-0.32281011
3.8380,0.33546808
3.8400,-0.25020111
3.8420,-0.26580551
3.8440,0.06358437
3.8460,-0.16339763
3.8480,-0.15372214
3.8500,-0.07925702
3.8520,-0.00072061
3.8540,-0.01039468
3.8560,0.38551265
3.8580,0.03441490
3.8600,0.02600092
3.8620,-0.10732534
3.8640,-0.35105163
3.8660,-0.48194224
3.8680,-0.43844846
3.8700,0.05581051
3.8720,-0.33005053
3.8740,-0.53875852
3.8760,0.03940075
3.8780,-0.42895693
3.8800,-0.54586178
3.8820,-0.69591022
3.8840,0.18845248
3.8860,0.10285498
3.8880,-0.03463678
3.8900,-0.33384702
3.8920,-0.10122615
3.8940,0.13746452
3.8960,-0.07997827
3.8980,-0.55144083
3.9000,-0.48056471
3.9020,-0.17939071
3.9040,-0.13798468
3.9060,-0.07986795
3.9080,0.22562933
3.9100,0.23196803
3.9120,-0.19329737
3.9140,-0.05053860
3.9160,0.04337032
3.9180,0.19969535
3.9200,-0.13975352
3.9220,-0.11340586
3.9240,-0.11218186
3.9260,-0.11463278
3.9280,0.21031463
3.9300,0.02952072
3.9320,0.21994162
3.9340,0.12564552
3.9360,0.15977542
3.9380,0.26513994
3.9400,0.16888396
3.9420,0.38091037
3.9440,0.02082475
3.9460,0.12966229
3.9480,-0.18111457
3.9500,-0.05744379
3.9520,0.27323598
3.9540,0.25993115
3.9560,0.06761570
3.9580,-0.20820807
3.9600,-0.03127946
3.9620,-0.13134931
3.9640,0.21520048
3.9660,0.07764967
3.9680,-0.09043384
3.9700,0.03273051
3.9720,-0.30012852
3.9740,-0.01158884
3.9760,-0.05075352
3.9780,-0.00468060
3.9800,0.29928753
3.9820,0.20929322
3.9840,0.18886453
3.9860,0.46416950
3.9880,-0.08809295
3.9900,-0.18178417
3.9920,-0.13895184
3.9940,-0.29120287
3.9960,-0.02085560
3.9980,0.09214150
4.0000,0.22163473
4.0020,0.12225612
4.0040,-0.11600981
4.0060,-0.25240773
4.0080,-0.28793341
4.0100,-0.02418879
4.0120,-0.07416734
4.0140,-0.03611488
4.0160,-0.08811226
4.0180,0.05445558
4.0200,-0.03415829
4.0220,0.38104832
4.0240,0.11504440
4.0260,-0.01190291
4.0280,-0.01161627
4.0300,-0.09065869
4.0320,0.57523733
4.0340,0.21169673
4.0360,-0.00896594
4.0380,0.07656459
4.0400,-0.17220427
4.0420,0.05088525
4.0440,-0.20476605
4.0460,-0.23946516
4.0480,-0.09201896
4.0500,0.38576588
4.0520,0.29904142
4.0540,0.42141205
4.0560,-0.00735134
4.0580,-0.42071968
4.0600,-0.47022188
4.0620,-0.50805408
4.0640,0.01719671
4.0660,-0.07249713
4.0680,-0.15257798
4.0700,-0.32369664
4.0720,0.18039106
4.0740,-0.11681835
4.0760,-0.01618679
4.0780,0.03236826
4.0800,-0.20721358
4.0820,0.35130242
4.0840,0.09154394
4.0860,-0.00398982
4.0880,-0.10652193
4.0900,-0.01753657
4.0920,-0.01139935
4.0940,-0.01629869
4.0960,-0.08301861
4.0980,0.01502037
4.1000,0.00886256
4.1020,0.04209036
4.1040,0.38363340
4.1060,-0.25723630
4.1080,-0.13940698
4.1100,0.27354464
4.1120,-0.37706223
4.1140,-0.21499248
4.1160,-0.06983395
4.1180,-0.10784236
4.1200,0.00691905
4.1220,-0.09074986
4.1240,-0.11658217
4.1260,-0.10936698
4.1280,0.03052864
4.1300,-0.06480328
4.1320,-0.24420688
4.1340,-0.21668403
4.1360,-0.08003834
4.1380,0.05182513
4.1400,-0.02549228
4.1420,0.04015585
4.1440,0.21963117
4.1460,-0.32419926
4.1480,0.22107123
4.1500,0.02098788
4.1520,0.04925044
4.1540,-0.04837642
4.1560,0.12601788
4.1580,0.13124242
4.1600,-0.08321194
4.1620,0.29856291
4.1640,0.08381260
4.1660,-0.12841870
4.1680,-0.22065587
4.1700,-0.03401690
4.1720,-0.06740827
4.1740,-0.02816732
4.1760,-0.03734188
4.1780,0.09200668
4.1800,0.28561646
4.1820,-0.26884779
4.1840,-0.33850759
4.1860,-0.03008624
4.1880,0.03549922
4.1900,-0.19809055
4.1920,0.16583832
4.1940,0.00179837
4.1960,-0.06131279
4.1980,-0.13986959
4.2000,-0.21074615
4.2020,-0.03371510
4.2040,-0.02846699
4.2060,-0.01255967
4.2080,0.55162585
4.2100,0.48264959
4.2120,0.35187593
4.2140,0.10728163
4.2160,-0.15185520
4.2180,-0.20677051
4.2200,0.35962096
4.2220,0.09557547
4.2240,-0.09705700
4.2260,0.04795057
4.2280,-0.04856760
4.2300,0.03621200
4.2320,0.02985339
4.2340,0.08645644
4.2360,0.17263590
4.2380,0.18896948
4.2400,0.02955470
4.2420,0.02015048
4.2440,-0.04364001
4.2460,-0.09392832
4.2480,-0.04831941
4.2500,0.40462136
4.2520,0.18989581
4.2540,0.35101622
4.2560,-0.13329364
4.2580,0.03917302
4.2600,-0.16955483
4.2620,0.14396247
4.2640,-0.11767621
4.2660,-0.04399469
4.2680,-0.03068526
4.2700,-0.11110743
4.2720,-0.15145846
4.2740,0.26316065
4.2760,0.16248396
4.2780,0.25040835
4.2800,0.05767728
4.2820,-0.28890675
4.2840,-0.23484018
4.2860,0.12528539
4.2880,0.14422539
4.2900,0.15390678
4.2920,0.03246325
4.2940,-0.10012367
4.2960,0.10539191
4.2980,-0.09259435
4.3000,-0.02188374
4.3020,0.05534840
4.3040,0.03845819
4.3060,0.07189140
4.3080,0.16806993
4.3100,0.19965044
4.3120,-0.02304005
4.3140,0.03060200
4.3160,-0.09629360
4.3180,0.11915942
4.3200,0.32592323
4.3220,-0.12660283
4.3240,-0.13019808
4.3260,-0.13174546
4.3280,-0.01554216
4.3300,-0.03740212
4.3320,0.09425121
4.3340,0.00335878
4.3360,0.24005246
4.3380,-0.10389378
4.3400,-0.11310971
4.3420,-0.17082731
4.3440,-0.06139924
4.3460,-0.10627776
4.3480,0.04043756
4.3500,-0.20507719
4.3520,-0.16139211
4.3540,-0.06036121
4.3560,-0.13756670
4.3580,0.11279793
4.3600,0.13459654
4.3620,0.06959730
4.3640,0.00107541
4.3660,-0.03315947
4.3680,0.04473991
4.3700,-0.15733591
4.3720,-0.19919002
4.3740,-0.23800176
4.3760,-0.14214668
4.3780,0.37094334
4.3800,0.26734900
4.3820,0.48473898
4.3840,-0.09197515
4.3860,-0.12611930
4.3880,0.05907303
4.3900,0.13925977
4.3920,0.08241628
4.3940,-0.48799711
4.3960,-0.68599188
4.3980,-0.26038352
4.4000,0.32063547
4.4020,-0.09890665
4.4040,0.01515702
4.4060,0.16796564
4.4080,-0.12011693
4.4100,0.29266348
4.4120,0.30501133
4.4140,0.30321294
4.4160,-0.15153062
4.4180,-0.05682286
4.4200,-0.16794984
4.4220,-0.30816668
4.4240,-0.35449007
4.4260,0.40810511
4.4280,0.39464754
4.4300,0.20307069
4.4320,0.10008717
4.4340,0.22795166
4.4360,0.29010022
4.4380,0.05397850
4.4400,-0.31802952
4.4420,-0.37370580
4.4440,-0.36265847
4.4460,-0.51865232
4.4480,-0.34741729
4.4500,-0.23296326
4.4520,-0.02787239
4.4540,0.17031953
4.4560,-0.15023173
4.4580,-0.16979404
4.4600,0.00306491
4.4620,-0.10953347
4.4640,0.10989213
4.4660,0.16696270
4.4680,0.22665077
4.4700,0.16097845
4.4720,-0.12763166
4.4740,0.21454257
4.4760,0.03904110
4.4780,0.20569937
4.4800,0.13996515
4.4820,-0.06535536
4.4840,0.03708342
4.4860,-0.00989361
4.4880,0.06315622
4.4900,0.16370842
4.4920,-0.30095446
4.4940,0.07743298
4.4960,0.10068982
4.4980,-0.00403688
4.5000,-0.15549989
4.5020,-0.18188263
4.5040,-0.06101441
4.5060,0.28045887
4.5080,0.22753549
4.5100,0.25566769
4.5120,0.02939158
4.5140,0.07619485
4.5160,-0.04858005
4.5180,0.07221169
4.5200,-0.12001693
4.5220,-0.09411187
4.5240,0.24374717
4.5260,0.03130142
4.5280,0.18438438
4.5300,0.07384784
4.5320,0.25436896
4.5340,0.40707600
4.5360,0.23561628
4.5380,-0.25277379
4.5400,-0.22993790
4.5420,-0.19477393
4.5440,-0.31111726
4.5460,-0.41848120
4.5480,-0.18394788
4.5500,0.01795077
4.5520,-0.14355084
4.5540,-0.29350308
4.5560,-0.39863619
4.5580,-0.19355854
4.5600,0.05132659
4.5620,-0.17407723
4.5640,-0.25237483
4.5660,-0.25260311
4.5680,-0.22846000
4.5700,-0.12590687
4.5720,-0.15145463
4.5740,-0.20735914
4.5760,0.01872627
4.5780,-0.33418474
4.5800,-0.14818247
4.5820,-0.07001120
4.5840,0.01032700
4.5860,0.04924345
4.5880,0.00759125
4.5900,-0.01308218
4.5920,0.24325380
4.5940,0.08938130
4.5960,-0.12174776
4.5980,-0.07032517
4.6000,-0.22869807
4.6020,-0.45852438
4.6040,0.02891384
4.6060,0.13711742
4.6080,0.39785916
4.6100,0.09860253
4.6120,-0.23544919
4.6140,-0.26025417
4.6160,-0.21840838
4.6180,-0.12921377
4.6200,-0.04290221
4.6220,-0.12328789
4.6240,-0.09969523
4.6260,-0.50651217
4.6280,-0.11681922
4.6300,-0.21652249
4.6320,-0.04373347
4.6340,0.02615827
4.6360,-0.14825073
4.6380,-0.29050219
4.6400,0.28231332
4.6420,-0.13519208
4.6440,-0.00238598
4.6460,-0.09634952
4.6480,0.21674299
4.6500,0.26981986
4.6520,0.51675355
4.6540,0.16320889
4.6560,0.28340349
4.6580,-0.28596103
4.6600,-0.20481101
4.6620,0.05579427
4.6640,-0.09099805
4.6660,0.70109487
4.6680,1.00000000
4.6700,0.07821748
4.6720,0.15305015
4.6740,-0.11701486
4.6760,-0.19760998
4.6780,-0.11309445
4.6800,0.09298620
4.6820,-0.14962023
4.6840,-0.15702534
4.6860,0.04914861
4.6880,-0.08791895
4.6900,0.07874243
4.6920,0.07243048
4.6940,0.06994168
4.6960,-0.47638565
4.6980,0.33585185
4.7000,0.23125997
4.7020,0.30764723
4.7040,-0.05088561
4.7060,-0.09337886
4.7080,-0.03888800
4.7100,0.00777672
4.7120,-0.18632175
4.7140,0.15160704
4.7160,-0.08091616
4.7180,0.08191087
4.7200,-0.12296542
4.7220,-0.36337680
4.7240,-0.17273216
4.7260,0.04635395
4.7280,0.11117190
4.7300,0.20463321
4.7320,0.20511407
4.7340,0.50502270
4.7360,0.08076566
4.7380,0.09471889
4.7400,-0.21196362
4.7420,-0.03477968
4.7440,-0.32516611
4.7460,0.25445050
4.7480,0.05056974
4.7500,0.56601888
4.7520,0.22757709
4.7540,-0.25130609
4.7560,-0.03204051
4.7580,-0.03995481
4.7600,0.12148903
4.7620,0.08274275
4.7640,0.33614314
4.7660,0.04114115
4.7680,-0.22871262
4.7700,0.33837086
4.7720,-0.04793678
4.7740,0.08432721
4.7760,-0.17078964
4.7780,0.02502747
4.7800,0.09289021
4.7820,0.42131722
4.7840,0.28037688
4.7860,0.05875811
4.7880,0.04712744
4.7900,-0.05703729
4.7920,0.09715554
4.7940,-0.51788253
4.7960,-0.23076332
4.7980,-0.23176552
4.8000,0.05583591
4.8020,-0.19356672
4.8040,-0.09571395
4.8060,0.14702041
4.8080,0.11840536
4.8100,0.38452303
4.8120,0.10890033
4.8140,0.25192517
4.8160,0.34364024
4.8180,-0.05805418
4.8200,-0.09337375
4.8220,-0.24806134
4.8240,0.03613615
4.8260,-0.24026003
4.8280,0.11187595
4.8300,0.02392095
4.8320,0.18199271
4.8340,0.26914868
4.8360,-0.12593366
4.8380,0.19775338
4.8400,0.03514944
4.8420,-0.18244331
4.8440,-0.25872654
4.8460,-0.20324896
4.8480,-0.26922551
4.8500,0.04569487
4.8520,0.00521339
4.8540,0.44743758
4.8560,0.39661771
